county,lat,lon,bubble,change,week,state,telemed
Will,41.2657,-88.2231,16,7.965517241,202302,IL,42.1
Anderson,31.648,-95.5551,16,7.333333333,202302,SC,42.1
Rockingham,36.3432,-79.6642,16,6,202302,NH,42.1
Santa Cruz,31.377,-110.9435,16,5,202302,CA,42.1
Wayne,31.5168,-82.0397,16,5,202302,KY,42.1
Madison,30.3979,-83.2844,16,4.2,202302,LA,42.1
Madison,30.3979,-83.2844,16,3.611111111,202302,KY,42.1
Spotsylvania,38.0641,-77.6586,16,3.05,202302,VA,42.1
Breckinridge,37.6194,-86.4491,16,3,202302,KY,42.1
Manitowoc,43.9217,-87.7673,16,20,202302,WI,42.1
Charles Mix,42.9925,-98.4251,16,2.75,202302,SD,42.1
Fredericksburg,38.2995,-77.4772,16,2.685714286,202302,VA,42.1
Brevard,27.8679,-80.5416,16,2.322033898,202302,FL,42.1
Haines,59.2519,-135.542,16,2,202302,AK,42.1
Jefferson,28.883,-81.3087,16,2,202302,OK,42.1
Westchester,40.9002,-73.781,16,2,202302,CT,42.1
Dixon,42.2733,-96.8776,16,14,202302,NE,42.1
Washington,30.1669,-96.3977,16,1.814285714,202302,RI,42.1
Sheridan,39.3322,-100.4758,16,1.638888889,202302,WY,42.1
Massac,37.1542,-88.5334,16,1.6,202302,IL,42.1
Elkhart,41.4493,-85.9945,15.00005,1.5,202302,IN,42.1
Kidder,46.8336,-99.6019,15.00005,1.5,202302,ND,42.1
Hanover,37.6281,-77.3395,14.2797588244898,1.411764706,202302,VA,42.1
Contra Costa,37.7562,-121.9522,14.2579318174397,1.409090909,202302,CA,42.1
Benton,34.6244,-89.1862,13.9796375,1.375,202302,WA,42.1
Stafford,37.9433,-98.9481,13.6394999972789,1.333333333,202302,VA,42.1
Rapides,31.0066,-92.5526,13.5557738455259,1.323076923,202302,LA,42.1
Gloucester,37.2585,-76.4959,12.0845857154519,1.142857143,202302,VA,42.1
Do�a Ana,31.8186,-106.5997,11.5986749972789,1.083333333,202302,NM,42.1
Rutherford,35.2247,-81.8851,11.3071285745384,1.047619048,202302,TN,42.1
Bartow,34.12,-84.757,10.9184,1,202302,GA,42.1
Fort Bend,29.3327,-95.7702,10.9184,1,202302,TX,42.1
Utah,39.953,-111.9008,10.9184,1,202302,UT,42.1
Wichita,33.8579,-98.8081,10.9184,1,202302,KS,42.1
Anderson,31.648,-95.5551,10.6462900027211,0.966666667,202302,KS,42.1
New Haven,41.2175,-73.0549,10.6462900027211,0.966666667,202302,CT,42.1
Hopkins,33.0107,-95.4734,10.5050683576337,0.949367089,202302,KY,42.1
Sussex,36.8191,-77.4832,10.4747423920142,0.945652174,202302,DE,42.1
City of Alexandria,38.8013,-77.0707,10.4648833297052,-0.944444444,202302,VA,42.1
Ouachita,33.4169,-92.777,10.4648833297052,-0.944444444,202302,AR,42.1
Washington,30.1669,-96.3977,10.4382058857143,0.941176471,202302,KS,42.1
Ottawa,36.6296,-94.9432,10.3951115392988,-0.935897436,202302,OH,42.1
Cloud,39.3481,-97.4579,10.3353071463557,-0.928571429,202302,KS,42.1
Santa Clara,37.0095,-121.5705,10.3353071463557,-0.928571429,202302,CA,42.1
Shelby,31.7131,-93.9698,10.3061525,-0.925,202302,AL,42.1
Charleston,32.6529,-80.1829,10.2904538455259,-0.923076923,202302,SC,42.1
Otter Tail,46.153,-95.3289,9.969179067869,0.88372093,202302,MN,42.1
Sullivan,36.4195,-82.304,9.7846083324263,-0.861111111,202302,TN,42.1
La Crosse,43.7989,-91.2175,9.7522142845481,-0.857142857,202302,WI,42.1
Snyder,40.6991,-77.3758,9.7522142845481,-0.857142857,202302,PA,42.1
Westchester,40.9002,-73.781,9.7522142845481,-0.857142857,202302,NY,42.1
White Pine,38.8641,-115.0069,9.7522142845481,0.857142857,202302,NV,42.1
Champaign,39.9012,-88.0753,9.6731508464891,-0.847457627,202302,IL,42.1
Calhoun,28.4101,-96.7023,9.5578499972789,-0.833333333,202302,IA,42.1
Red Willow,40.0377,-100.4242,9.5578499972789,-0.833333333,202302,NE,42.1
Lake,28.5494,-81.7729,9.5578499972789,0.833333333,202302,OH,42.1
Humboldt,40.0231,-124.0139,9.5109344836031,0.827586207,202302,CA,42.1
Maury,35.4749,-87.0005,9.4531923116693,0.820512821,202302,TN,42.1
San Luis Obispo,35.0298,-120.4894,9.38778125,0.8125,202302,CA,42.1
Osage,36.1576,-96.0311,9.3485346178964,-0.807692308,202302,OK,42.1
Boise,43.6498,-116.4306,9.2438769241235,-0.794871795,202302,ID,42.1
Benton,34.6244,-89.1862,9.1043333351474,-0.777777778,202302,MN,42.1
Stanislaus,37.3097,-121.0805,9.0345615365777,0.769230769,202302,CA,42.1
Butler,31.545,-86.7356,9.0078404270951,-0.765957447,202302,NE,42.1
Morris,32.9252,-94.7049,8.877575,0.75,202302,NJ,42.1
Russell,32.1468,-85.0738,8.6508166648526,0.722222222,202302,KY,42.1
Montgomery,30.1199,-95.4247,8.6361871006364,0.720430108,202302,KS,42.1
Hillsborough,27.6784,-82.4787,8.5744821771671,0.712871287,202302,NH,42.1
Putnam,25.7964,-80.3849,8.4426450780863,0.696721311,202302,OH,42.1
McIntosh,31.3826,-81.4312,8.4066153821036,-0.692307692,202302,OK,42.1
Sacramento,38.157,-121.6066,8.4066153821036,-0.692307692,202302,CA,42.1
Crawford,32.7222,-84.0451,8.3889267599885,0.690140845,202302,PA,42.1
Anne Arundel,38.7361,-76.5835,8.3069665014548,0.680100756,202302,MD,42.1
Delaware,36.1662,-94.8547,8.2850774206715,0.677419355,202302,IA,42.1
Osage,36.1576,-96.0311,8.2605813981965,-0.674418605,202302,KS,42.1
Mercer,37.2698,-81.2223,8.1973000027211,-0.666666667,202302,OH,42.1
Onondaga,42.807,-76.1394,8.1973000027211,-0.666666667,202302,NY,42.1
Clinton,36.6857,-85.1407,8.112265625,0.65625,202302,KY,42.1
Cheyenne,38.804,-102.8198,8.0707372117703,0.651162791,202302,NE,42.1
Mills,31.4458,-98.5744,8.0372352979592,-0.647058824,202302,TX,42.1
Stevens,37.1682,-101.3346,8.0029357154519,0.642857143,202302,MN,42.1
Jackson,28.7671,-96.6492,7.9879846151753,0.641025641,202302,FL,42.1
Washington,30.1669,-96.3977,7.979612,0.64,202302,IA,42.1
Wayne,31.5168,-82.0397,7.9657170184976,0.638297872,202302,MI,42.1
Adams,31.4706,-91.4044,7.8571625,0.625,202302,IA,42.1
Atlantic,39.3194,-74.5356,7.8085714281827,0.619047619,202302,NJ,42.1
Clark,33.8309,-93.1263,7.8085714281827,0.619047619,202302,IN,42.1
Mille Lacs,45.5851,-93.5961,7.8085714281827,0.619047619,202302,MN,42.1
Pitt,35.3757,-77.4193,7.7786692276295,0.615384615,202302,NC,42.1
