county,lat,lon,bubble,change,week,state,telemed
Linn,38.0718,-94.7008,16,8,202314,OR,-0.03
Will,41.2657,-88.2231,16,6.571428571,202314,IL,-0.03
Bronx,40.8085,-73.9198,16,3.75,202314,NY,-0.03
Houston,31.0507,-85.3154,16,3.706896552,202314,AL,-0.03
Walworth,42.5136,-88.4843,16,3,202314,WI,-0.03
St. Clair,33.5296,-86.3007,16,2.2,202314,IL,-0.03
Grundy,35.2402,-85.8228,16,2,202314,MO,-0.03
Do�a Ana,31.8186,-106.5997,16,17,202314,NM,-0.03
Winchester,39.1676,-78.1686,16,1.941176471,202314,VA,-0.03
Burt,41.7715,-96.3924,16,1.75,202314,NE,-0.03
Oscoda,44.6001,-84.2931,15.00005,1.5,202314,MI,-0.03
Preble,39.5897,-84.5581,13.8054207350921,1.353658537,202314,OH,-0.03
Lincoln,31.3795,-90.2867,12.959225,1.25,202314,ME,-0.03
Cherokee,31.4885,-94.9399,12.7324666648526,1.222222222,202314,TX,-0.03
DeSoto,27.0675,-81.9855,12.55106,1.2,202314,MS,-0.03
Murray,34.402,-97.051,11.7677606954819,1.104046243,202314,OK,-0.03
Alameda,37.5176,-121.9287,10.9184,1,202314,CA,-0.03
Bourbon,37.7175,-94.6613,10.9184,1,202314,KY,-0.03
Essex,37.7681,-76.7117,10.9184,1,202314,MO,-0.03
Rowan,35.5435,-80.6129,10.9184,1,202314,NC,-0.03
Sullivan,36.4195,-82.304,10.9184,1,202314,NY,-0.03
Douglas,33.6634,-84.8639,10.755134,-0.98,202314,GA,-0.03
Rankin,32.0627,-89.9929,10.3353071463557,0.928571429,202314,MS,-0.03
Sheboygan,43.5672,-87.9816,10.265336,0.92,202314,WI,-0.03
Deschutes,43.7091,-121.5194,10.10207,0.9,202314,OR,-0.03
Mahaska,41.2117,-92.4362,10.0266109282799,0.890756303,202314,IA,-0.03
Tompkins,42.3621,-76.592,9.7522142845481,0.857142857,202314,NY,-0.03
San Diego,32.5626,-117.043,9.6472979202881,0.844290657,202314,CA,-0.03
Albemarle,37.7511,-78.6313,9.4629279040658,-0.821705426,202314,VA,-0.03
Douglas,33.6634,-84.8639,9.4146342131042,0.815789474,202314,WI,-0.03
Clark,33.8309,-93.1263,9.28574,0.8,202314,IN,-0.03
Allen,30.4607,-92.8693,9.2636770246001,-0.797297297,202314,IN,-0.03
Elmore,32.4995,-86.3641,9.1043333351474,-0.777777778,202314,ID,-0.03
Elmore,32.4995,-86.3641,8.9531611089947,0.759259259,202314,AL,-0.03
Washington,30.1669,-96.3977,8.8591891912484,0.747747748,202314,RI,-0.03
Laramie,41.0428,-104.2765,8.8429847468696,0.745762712,202314,WY,-0.03
Adams,31.4706,-91.4044,8.6920454523191,0.727272727,202314,CO,-0.03
Benton,34.6244,-89.1862,8.5174294122449,-0.705882353,202314,WA,-0.03
Onondaga,42.807,-76.1394,8.4066153821036,0.692307692,202314,NY,-0.03
Worcester,38.0452,-75.4108,8.3405157868958,0.684210526,202314,RI,-0.03
Jefferson,28.883,-81.3087,8.2944821463557,-0.678571429,202314,OK,-0.03
Tazewell,36.9763,-81.628,8.1973000027211,0.666666667,202314,IL,-0.03
Jasper,30.3129,-94.0731,8.0983509128015,0.654545455,202314,TX,-0.03
Koochiching,47.844,-94.2043,7.9705416675737,0.638888889,202314,MN,-0.03
Ottawa,36.6296,-94.9432,7.8379094304197,-0.622641509,202314,OH,-0.03
Stanly,35.2106,-80.4407,7.7786692276295,-0.615384615,202314,NC,-0.03
Mecklenburg,35.0552,-80.8195,7.6881371204207,0.604294479,202314,NC,-0.03
Noble,36.2753,-97.4526,7.65308,0.6,202314,OH,-0.03
Union,29.9315,-82.4255,7.65308,0.6,202314,MS,-0.03
Washington,30.1669,-96.3977,7.5570411755102,0.588235294,202314,MS,-0.03
Elkhart,41.4493,-85.9945,7.4198428536443,0.571428571,202314,IN,-0.03
Rapides,31.0066,-92.5526,7.4198428536443,0.571428571,202314,LA,-0.03
Tate,34.6323,-89.8855,7.2812861423318,0.554455446,202314,MS,-0.03
Marion,28.9782,-81.8932,7.2663973688507,-0.552631579,202314,KY,-0.03
Boyd,38.3089,-82.7476,7.2182126171276,-0.546728972,202314,KY,-0.03
Kimball,41.2139,-103.9075,7.1916760880213,0.543478261,202314,NE,-0.03
Kossuth,42.9868,-94.0959,7.1651586202305,0.540229885,202314,IA,-0.03
Shasta,40.3691,-122.3375,7.1403438045539,-0.537190083,202314,CA,-0.03
Halifax,36.0594,-77.4061,6.9737181168059,-0.516778523,202314,VA,-0.03
Westchester,40.9002,-73.781,6.8959043493641,0.507246377,202314,NY,-0.03
Collier,25.8129,-81.362,6.83675,-0.5,202314,FL,-0.03
Phillips,34.1335,-90.9751,6.83675,-0.5,202314,NE,-0.03
Clayton,33.4429,-84.3136,6.83675,0.5,202314,GA,-0.03
Hamilton,30.3387,-82.7765,6.83675,0.5,202314,TN,-0.03
Salt Lake,40.4954,-111.9444,6.83675,0.5,202314,UT,-0.03
Itasca,47.0739,-93.1964,6.786359255228,0.49382716,202314,MN,-0.03
La Salle,28.0405,-99.3563,6.673484,0.48,202314,LA,-0.03
Mobile,30.2521,-88.1096,6.6512204523191,0.477272727,202314,AL,-0.03
Kearny,37.9382,-101.2713,6.6219263196563,-0.473684211,202314,KS,-0.03
Benton,34.6244,-89.1862,6.6219263196563,0.473684211,202314,AR,-0.03
Kenton,38.8394,-84.5069,6.5533020851474,-0.465277778,202314,KY,-0.03
Chautauqua,37.0262,-96.1783,6.5227769268446,0.461538462,202314,KS,-0.03
Calhoun,28.4101,-96.7023,6.4656909128015,0.454545455,202314,IA,-0.03
Marquette,43.6759,-89.5803,6.3941614496189,0.445783133,202314,MI,-0.03
Big Horn,44.2507,-107.6053,6.3621395339345,0.441860465,202314,WY,-0.03
Oakland,42.4567,-83.659,6.3043608720497,0.434782609,202314,MI,-0.03
Wasco,44.8892,-120.7914,6.2765235292517,0.431372549,202314,OR,-0.03
Lee,26.3398,-81.7787,6.2684189886851,0.430379747,202314,IA,-0.03
Henry,31.3534,-85.3323,6.2288446817195,0.425531915,202314,MO,-0.03
Fayette,29.6882,-96.9106,6.1922789508056,0.421052632,202314,PA,-0.03
Alamance,35.9066,-79.4279,6.1564750027211,-0.416666667,202314,NC,-0.03
