county,lat,lon,bubble,change,week,state,telemed
Christian,36.6543,-87.4606,6.2485646267534,0.427947598,202234,MO,-0.01
Pinal,32.4305,-111.1459,6.1922789508056,-0.421052632,202234,AZ,-0.01
Lake,28.5494,-81.7729,6.1873965871985,-0.420454545,202234,SD,-0.01
Union,29.9315,-82.4255,6.1330172377199,-0.413793103,202234,NJ,-0.01
Washington,30.1669,-96.3977,6.1268978239574,-0.413043478,202234,WI,-0.01
Kitsap,47.4179,-122.631,6.104146151753,0.41025641,202234,WA,-0.01
Douglas,33.6634,-84.8639,6.1007147575778,0.409836066,202234,WI,-0.01
Elko,40.3995,-115.2312,6.0742439593631,0.406593407,202234,NV,-0.01
Midland,31.8693,-102.0317,6.071440625,0.40625,202234,TX,-0.01
Finney,37.906,-100.7523,6.0503770660925,0.403669725,202234,KS,-0.01
Williamson,30.4521,-97.7688,6.0366923548715,0.401993355,202234,TX,-0.01
DeSoto,27.0675,-81.9855,6.02042,-0.4,202234,MS,-0.01
Hall,34.1819,-83.9024,6.02042,-0.4,202234,GA,-0.01
Broomfield,39.9619,-105.0148,6.0045689285516,-0.398058252,202234,CO,-0.01
Carroll,33.3343,-89.757,5.9709454550402,0.393939394,202234,IL,-0.01
Do�a Ana,31.8186,-106.5997,5.9494347840284,-0.391304348,202234,NM,-0.01
Washington,30.1669,-96.3977,5.9494347840284,-0.391304348,202234,KS,-0.01
York,34.8507,-80.9342,5.9438890625,0.390625,202234,SC,-0.01
Waller,29.8072,-95.9755,5.9407780451966,-0.390243902,202234,TX,-0.01
Clinton,36.6857,-85.1407,5.9297166675737,-0.388888889,202234,KY,-0.01
Providence,41.7312,-71.5468,5.8948307723705,0.384615385,202234,RI,-0.01
Clark,33.8309,-93.1263,5.8515241393385,0.379310345,202234,NV,-0.01
Etowah,33.8979,-86.0245,5.8163375,-0.375,202234,AL,-0.01
White Pine,38.8641,-115.0069,5.8163375,-0.375,202234,NV,-0.01
Santa Cruz,31.377,-110.9435,5.8163375,0.375,202234,CA,-0.01
Powhatan,37.5421,-77.9189,5.7990423734348,0.372881356,202234,VA,-0.01
Fond du Lac,43.6042,-88.2729,5.778544441421,-0.37037037,202234,WI,-0.01
Jackson,28.7671,-96.6492,5.778544441421,0.37037037,202234,FL,-0.01
Pierce,31.2931,-82.2617,5.7719717359361,-0.369565217,202234,NE,-0.01
Worth,31.513,-83.7385,5.7483100027211,-0.366666667,202234,IA,-0.01
Dundy,40.0642,-101.9371,5.7483100027211,0.366666667,202234,NE,-0.01
Sacramento,38.157,-121.6066,5.7378442276295,-0.365384615,202234,CA,-0.01
Lake,28.5494,-81.7729,5.7235727302412,-0.363636364,202234,OH,-0.01
McIntosh,31.3826,-81.4312,5.6705642845481,-0.357142857,202234,OK,-0.01
Nemaha,39.6428,-95.8231,5.6362647020408,0.352941176,202234,KS,-0.01
Northampton,36.2773,-77.2969,5.6302245294314,-0.352201258,202234,PA,-0.01
Montgomery,30.1199,-95.4247,5.612255,-0.35,202234,IA,-0.01
St. Lucie,27.2606,-80.4771,5.612255,-0.35,202234,FL,-0.01
Kearney,40.3735,-99.1539,5.6045537754332,-0.349056604,202234,NE,-0.01
Winneshiek,43.1339,-91.9134,5.5998863596784,0.348484848,202234,IA,-0.01
Cottonwood,43.8831,-95.1373,5.5976776809038,-0.348214286,202234,MN,-0.01
Windsor,43.2831,-72.6031,5.5945086960071,0.347826087,202234,VT,-0.01
Washington,30.1669,-96.3977,5.5872653101208,0.346938776,202234,PA,-0.01
Washington,30.1669,-96.3977,5.5733821409135,-0.345238095,202234,OH,-0.01
Nassau,30.4193,-81.9724,5.5468779221486,0.341991342,202234,NY,-0.01
Wasco,44.8892,-120.7914,5.5115389637954,-0.337662338,202234,OR,-0.01
Scioto,38.5848,-82.8321,5.5023644268446,0.336538462,202234,OH,-0.01
Curry,34.3841,-103.3154,5.4761999972789,-0.333333333,202234,OR,-0.01
Fairfield,34.2717,-81.2712,5.4761999972789,-0.333333333,202234,CT,-0.01
Okmulgee,35.4551,-95.9498,5.4761999972789,-0.333333333,202234,OK,-0.01
Oxford,43.8262,-70.9243,5.4761999972789,-0.333333333,202234,ME,-0.01
Utah,39.953,-111.9008,5.4761999972789,-0.333333333,202234,UT,-0.01
Clayton,33.4429,-84.3136,5.4761999972789,0.333333333,202234,IA,-0.01
Essex,37.7681,-76.7117,5.4761999972789,0.333333333,202234,MO,-0.01
Mendocino,38.8251,-123.5399,5.4761999972789,0.333333333,202234,CA,-0.01
Keith,41.1002,-101.9099,5.4552684634223,-0.330769231,202234,NE,-0.01
Orange,28.3774,-81.1888,5.4505292432807,0.330188679,202234,CA,-0.01
Ottawa,36.6296,-94.9432,5.4170456560781,0.326086957,202234,OH,-0.01
Albemarle,37.7511,-78.6313,5.4081725,0.325,202234,VA,-0.01
Kent,33.2518,-100.5825,5.4068726087612,-0.324840764,202234,MI,-0.01
Montgomery,30.1199,-95.4247,5.3978949624431,-0.323741007,202234,IL,-0.01
Deschutes,43.7091,-121.5194,5.3884225793285,-0.322580645,202234,OR,-0.01
Dauphin,40.2041,-76.7331,5.3839593195434,-0.322033898,202234,PA,-0.01
Seward,37.0216,-100.938,5.3790178536443,0.321428571,202234,KS,-0.01
Itasca,47.0739,-93.1964,5.370526217555,0.32038835,202234,MN,-0.01
Rio Grande,37.5731,-106.1408,5.3686466422199,0.320158103,202234,CO,-0.01
Roberts,35.7193,-100.7027,5.3628208297052,-0.319444444,202234,SD,-0.01
Pitt,35.3757,-77.4193,5.3525136348794,0.318181818,202234,NC,-0.01
Multnomah,45.4446,-122.5372,5.3283141279503,0.315217391,202234,OR,-0.01
Erie,41.3111,-82.6126,5.3225895158657,-0.314516129,202234,NY,-0.01
Anderson,31.648,-95.5551,5.2761191142857,0.308823529,202234,SC,-0.01
Strafford,43.1174,-70.9197,5.2668846178964,0.307692308,202234,ME,-0.01
Wicomico,38.2672,-75.9021,5.2421268800234,-0.304659498,202234,MD,-0.01
Nolan,32.082,-100.3111,5.2395826079858,-0.304347826,202234,TX,-0.01
Edgar,39.5525,-87.9352,5.2395826079858,0.304347826,202234,IL,-0.01
Rosebud,45.2862,-106.5095,5.2288272724799,0.303030303,202234,MT,-0.01
Clark,33.8309,-93.1263,5.20409,0.3,202234,IN,-0.01
Pennington,43.7994,-102.5353,5.1652171409135,0.295238095,202234,SD,-0.01
York,34.8507,-80.9342,5.1639426212111,-0.295081967,202234,ME,-0.01
Kleberg,27.3217,-97.7787,5.1098980731554,0.288461538,202234,TX,-0.01
Winnebago,42.2166,-89.0512,5.1072372863369,0.288135593,202234,IA,-0.01
Worcester,38.0452,-75.4108,5.0938966908641,0.286501377,202234,MA,-0.01
Benton,34.6244,-89.1862,5.0874714309038,-0.285714286,202234,MN,-0.01
Christian,36.6543,-87.4606,5.0874714309038,-0.285714286,202234,KY,-0.01
Johnson,32.2532,-97.3678,5.0874714309038,-0.285714286,202234,MO,-0.01
Sagadahoc,43.7688,-69.815,5.0874714309038,-0.285714286,202234,ME,-0.01
Clay,29.7683,-81.9907,5.0668309758353,-0.283185841,202234,KS,-0.01
Grand Isle,44.6031,-72.9527,5.0621195680568,0.282608696,202234,VT,-0.01
Livingston,30.2716,-90.7043,5.0600317632653,-0.282352941,202234,NY,-0.01
Tipton,35.4143,-89.8188,5.0575692303506,-0.282051282,202234,TN,-0.01
Cecil,39.3662,-75.8845,5.0360220612245,-0.279411765,202234,MD,-0.01
Saline,34.4508,-92.6547,5.0273587590995,0.278350515,202234,NE,-0.01
Adair,35.6826,-94.7611,5.0226833351474,-0.277777778,202234,KY,-0.01
Madison,30.3979,-83.2844,5.0226833351474,-0.277777778,202234,IL,-0.01
McCracken,37.0368,-88.5934,5.0226833351474,-0.277777778,202234,KY,-0.01
Gloucester,37.2585,-76.4959,5.0070448278677,0.275862069,202234,VA,-0.01
Fayette,29.6882,-96.9106,5.0000075,0.275,202234,TN,-0.01
Hudson,40.6664,-74.1192,4.9814545476809,-0.272727273,202234,NJ,-0.01
Angelina,31.1569,-94.3871,4.9529115365777,-0.269230769,202234,TX,-0.01
Ohio,37.3418,-86.77,4.9495354814132,-0.268817204,202234,KY,-0.01
Chautauqua,37.0262,-96.1783,4.9319800027211,0.266666667,202234,KS,-0.01
Grant,31.5,-92.4005,4.9159735265306,-0.264705882,202234,IN,-0.01
Harrison,30.3598,-89.1646,4.9093041675737,0.263888889,202234,IA,-0.01
Humboldt,40.0231,-124.0139,4.905646772438,0.26344086,202234,NV,-0.01
Montgomery,30.1199,-95.4247,4.8989969727479,-0.262626263,202234,KS,-0.01
Champaign,39.9012,-88.0753,4.8944475901478,-0.262068966,202234,IL,-0.01
Lane,38.4742,-100.4647,4.8846565199645,-0.260869565,202234,OR,-0.01
Bernalillo,34.9073,-106.6892,4.8846565199645,0.260869565,202234,NM,-0.01
Crawford,32.7222,-84.0451,4.8782901337238,-0.260089686,202234,IA,-0.01
Camden,30.7305,-81.5465,4.8393468090317,-0.255319149,202234,NJ,-0.01
Richmond,33.2941,-82.203,4.8384421847789,-0.255208333,202234,NY,-0.01
Carver,44.7169,-93.6879,4.8270035565731,-0.253807107,202234,MN,-0.01
Will,41.2657,-88.2231,4.8209146898792,-0.253061224,202234,IL,-0.01
Boone,34.7399,-92.34,4.803684788081,0.25095057,202234,KY,-0.01
Cass,32.8485,-94.5795,4.795925,-0.25,202234,NE,-0.01
Hubbard,46.9319,-94.846,4.795925,-0.25,202234,MN,-0.01
Mesa,38.6784,-108.9719,4.795925,-0.25,202234,CO,-0.01
Oscoda,44.6001,-84.2931,4.795925,-0.25,202234,MI,-0.01
Sullivan,36.4195,-82.304,4.795925,-0.25,202234,NY,-0.01
Washington,30.1669,-96.3977,4.795925,-0.25,202234,OR,-0.01
Bonner,48.0223,-116.9909,4.795925,0.25,202234,ID,-0.01
Brazoria,28.9541,-95.3597,4.795925,0.25,202234,TX,-0.01
Cleburne,33.5616,-85.3786,4.795925,0.25,202234,AL,-0.01
Creek,35.7551,-96.5658,4.7871660974687,0.248927039,202234,OK,-0.01
Escambia,30.3511,-87.2749,4.7663478293996,0.246376812,202234,FL,-0.01
Oakland,42.4567,-83.659,4.7574188690027,-0.245283019,202234,MI,-0.01
Harford,39.3982,-76.2743,4.7407675655819,0.243243243,202234,MD,-0.01
Mahoning,40.8957,-80.9897,4.7265765746582,0.241504854,202234,OH,-0.01
Franklin,29.7255,-85.0063,4.725551721323,-0.24137931,202234,MA,-0.01
Gwinnett,33.8178,-84.0229,4.7071934800355,0.239130435,202234,GA,-0.01
Middlesex,37.5512,-76.3844,4.6999614411362,-0.238244514,202234,NJ,-0.01
Blair,40.2711,-78.4588,4.6885131557465,-0.236842105,202234,PA,-0.01
Labette,37.0418,-95.0796,4.6885131557465,0.236842105,202234,KS,-0.01
Owen,38.4986,-84.8086,4.6825458324263,-0.236111111,202234,KY,-0.01
Cheyenne,38.804,-102.8198,4.6758764734694,-0.235294118,202234,NE,-0.01
Hughes,34.878,-96.271,4.6758764734694,0.235294118,202234,SD,-0.01
Ocean,39.5881,-74.3646,4.6598699972789,-0.233333333,202234,NJ,-0.01
Orangeburg,33.2628,-80.8059,4.653541864262,-0.23255814,202234,SC,-0.01
Putnam,25.7964,-80.3849,4.6484889693179,-0.231939163,202234,OH,-0.01
Kent,33.2518,-100.5825,4.6411037950739,0.231034483,202234,RI,-0.01
Stanly,35.2106,-80.4407,4.6389384634223,-0.230769231,202234,NC,-0.01
Yellow Medicine,44.631,-95.4182,4.6389384634223,0.230769231,202234,MN,-0.01
Adams,31.4706,-91.4044,4.6286442645701,-0.229508197,202234,IN,-0.01
Avoyelles,30.8641,-92.1466,4.6258562527211,-0.229166667,202234,LA,-0.01
Jackson,28.7671,-96.6492,4.6209971463557,-0.228571429,202234,OK,-0.01
Cobb,33.7838,-84.5952,4.6209971463557,0.228571429,202234,GA,-0.01
Polk,26.4722,-81.8122,4.6174498088306,-0.228136882,202234,FL,-0.01
Boyle,37.5778,-84.9281,4.6161632156075,0.227979275,202234,KY,-0.01
Terrebonne,29.3695,-90.697,4.6103954523191,-0.227272727,202234,LA,-0.01
Brown,31.5176,-99.1277,4.5931940404379,-0.225165563,202234,WI,-0.01
Davis,40.6941,-92.258,4.5691666648526,0.222222222,202234,IA,-0.01
Johnson,32.2532,-97.3678,4.5691666648526,0.222222222,202234,NE,-0.01
Jasper,30.3129,-94.0731,4.563079194083,0.22147651,202234,MO,-0.01
Boulder,39.9205,-105.0867,4.5470439014435,-0.219512195,202234,CO,-0.01
Mower,43.5309,-92.9328,4.5443164367906,-0.219178082,202234,MN,-0.01
Kenosha,42.5001,-88.08,4.541916736796,0.21888412,202234,WI,-0.01
Steele,43.8826,-93.3195,4.5383451461066,0.218446602,202234,MN,-0.01
Chesterfield,34.4606,-80.2544,4.5342807696494,0.217948718,202234,VA,-0.01
Walton,30.2835,-86.0305,4.5238150027211,0.216666667,202234,FL,-0.01
Garland,34.4351,-93.242,4.5201378360728,0.216216216,202234,AR,-0.01
McLennan,31.2533,-97.41,4.5158117687075,-0.215686275,202234,TX,-0.01
Washington,30.1669,-96.3977,4.5158117687075,-0.215686275,202234,IA,-0.01
Elkhart,41.4493,-85.9945,4.5043785690962,-0.214285714,202234,IN,-0.01
Mercer,37.2698,-81.2223,4.5043785690962,-0.214285714,202234,NJ,-0.01
Falls Church,38.8842,-77.1718,4.4966039972789,0.213333333,202234,VA,-0.01
New Hanover,33.9927,-77.9099,4.4867090899196,-0.212121212,202234,NC,-0.01
Allamakee,43.0036,-91.5478,4.4790267062492,-0.211180124,202234,IA,-0.01
Somerset,37.9666,-76.0235,4.4736894754028,-0.210526316,202234,NJ,-0.01
Saline,34.4508,-92.6547,4.4736894754028,0.210526316,202234,MO,-0.01
Warren,32.3258,-90.8507,4.4518324110821,-0.207848837,202234,IA,-0.01
Washington,30.1669,-96.3977,4.4440586229416,0.206896552,202234,MS,-0.01
Okfuskee,35.3416,-96.1136,4.4395904733398,0.206349206,202234,OK,-0.01
Delaware,36.1662,-94.8547,4.4296230758765,0.205128205,202234,NY,-0.01
Mobile,30.2521,-88.1096,4.4296230758765,0.205128205,202234,AL,-0.01
Middlesex,37.5512,-76.3844,4.4248659128015,0.204545455,202234,MA,-0.01
Fort Bend,29.3327,-95.7702,4.4071964254616,-0.202380952,202234,TX,-0.01
Norfolk,36.8294,-76.2701,4.4020815792338,0.201754386,202234,VA,-0.01
Ottawa,36.6296,-94.9432,4.4004162823604,-0.201550388,202234,OK,-0.01
Jones,31.4555,-89.302,4.3971431011025,-0.201149425,202234,IA,-0.01
St. Lawrence,44.1408,-74.9125,4.38776,-0.2,202234,NY,-0.01
Cache,41.56,-111.8297,4.38776,0.2,202234,UT,-0.01
Charleston,32.6529,-80.1829,4.38776,0.2,202234,SC,-0.01
Clayton,33.4429,-84.3136,4.38776,0.2,202234,GA,-0.01
Salem,37.2853,-80.0692,4.38776,0.2,202234,VA,-0.01
Fairfield,34.2717,-81.2712,4.3748023775834,-0.198412698,202234,OH,-0.01
Madison,30.3979,-83.2844,4.368207182207,-0.19760479,202234,MS,-0.01
Jefferson,28.883,-81.3087,4.3630227275201,-0.196969697,202234,AL,-0.01
Tippecanoe,40.247,-86.725,4.3620488213402,-0.196850394,202234,IN,-0.01
Major,36.2341,-98.3374,4.3586053536443,0.196428571,202234,OK,-0.01
Richardson,40.0536,-95.4292,4.3572429886706,-0.196261682,202234,NE,-0.01
Hamilton,30.3387,-82.7765,4.3557470557823,-0.196078431,202234,TN,-0.01
Miami-Dade,25.2846,-80.6246,4.3453532483435,0.194805195,202234,FL,-0.01
Sussex,36.8191,-77.4832,4.3437661640474,-0.194610778,202234,DE,-0.01
Wayne,31.5168,-82.0397,4.3402067938181,0.194174757,202234,OH,-0.01
Berks,40.1552,-75.8998,4.3350935475971,0.193548387,202234,PA,-0.01
New Haven,41.2175,-73.0549,4.3287481900172,-0.192771084,202234,CT,-0.01
Fauquier,38.4674,-77.7044,4.327845867815,0.19266055,202234,VA,-0.01
Meade,37.2701,-100.5732,4.3249653821036,-0.192307692,202234,KY,-0.01
Rockdale,33.6111,-84.0683,4.3249653821036,-0.192307692,202234,GA,-0.01
St. Landry,30.3884,-92.0934,4.3249653821036,0.192307692,202234,LA,-0.01
Bartow,34.12,-84.757,4.3182851088146,-0.191489362,202234,GA,-0.01
Inyo,35.9021,-116.1544,4.3167747840284,0.191304348,202234,CA,-0.01
Fannin,33.3796,-96.2475,4.3143820228388,-0.191011236,202234,TX,-0.01
Nelson,37.5473,-78.8508,4.3135481825603,0.190909091,202234,KY,-0.01
Addison,43.7837,-73.2949,4.310014281827,-0.19047619,202234,VT,-0.01
Bay,29.9395,-85.4096,4.310014281827,0.19047619,202234,FL,-0.01
Washington,30.1669,-96.3977,4.310014281827,0.19047619,202234,VA,-0.01
Murray,34.402,-97.051,4.2953452807085,0.188679245,202234,GA,-0.01
Lawrence,31.4036,-90.1864,4.28571875,-0.1875,202234,SD,-0.01
Gregory,43.0351,-98.8308,4.28571875,0.1875,202234,SD,-0.01
Queen Anne's,38.9394,-76.3371,4.28571875,0.1875,202234,MD,-0.01
Queens,40.5594,-73.9067,4.2847721745485,-0.187384045,202234,NY,-0.01
Noble,36.2753,-97.4526,4.2781037298812,0.186567164,202234,IN,-0.01
Box Butte,42.1149,-102.888,4.2738534914096,-0.186046512,202234,NE,-0.01
Big Horn,44.2507,-107.6053,4.2738534914096,0.186046512,202234,WY,-0.01
Duval,27.3849,-98.309,4.2738534914096,0.186046512,202234,FL,-0.01
Thurston,42.0574,-96.4929,4.2721734516164,-0.185840708,202234,WA,-0.01
Accomack,37.5423,-75.7412,4.2711414309038,-0.185714286,202234,VA,-0.01
Lucas,40.9355,-93.4796,4.269939172733,0.18556701,202234,IA,-0.01
Harrison,30.3598,-89.1646,4.2668222207105,-0.185185185,202234,MO,-0.01
Becker,46.7565,-95.5212,4.2588657868958,-0.184210526,202234,MN,-0.01
Barry,36.5276,-93.9359,4.2517049972789,-0.183333333,202234,MO,-0.01
Seminole,28.6133,-81.2581,4.2503579221661,-0.183168317,202234,FL,-0.01
Oldham,35.1916,-102.2118,4.2393363651206,-0.181818182,202234,KY,-0.01
Rush,38.4372,-99.4234,4.2393363651206,-0.181818182,202234,KS,-0.01
Burleigh,46.6757,-100.2975,4.2393363651206,0.181818182,202234,ND,-0.01
Cowley,37.0676,-97.0357,4.2363439524029,0.181451613,202234,KS,-0.01
Cedar,37.6613,-94.0129,4.2271704930077,-0.180327869,202234,NE,-0.01
Marshall,33.9517,-96.712,4.2178878576383,-0.179190751,202234,KY,-0.01
Tompkins,42.3621,-76.592,4.2128321463557,-0.178571429,202234,NY,-0.01
Garfield,36.1962,-97.8805,4.2052421140982,-0.177641654,202234,OK,-0.01
Pike,31.0217,-90.479,4.1956823510204,-0.176470588,202234,KY,-0.01
Rankin,32.0627,-89.9929,4.1956823510204,0.176470588,202234,MS,-0.01
McLean,37.4177,-87.2736,4.1836775,-0.175,202234,KY,-0.01
Indian River,27.5885,-80.3923,4.1804380984775,-0.174603175,202234,FL,-0.01
Rock Island,41.3277,-90.6384,4.1789313981965,0.174418605,202234,IL,-0.01
Columbiana,40.6171,-80.6621,4.1748043439219,-0.173913043,202234,OH,-0.01
Okaloosa,30.3935,-86.4958,4.1711826550604,0.173469388,202234,FL,-0.01
Forsyth,34.2037,-84.1031,4.1665116801068,0.172897196,202234,NC,-0.01
Harlan,36.7521,-83.4629,4.1581671875,-0.171875,202234,NE,-0.01
Forsyth,34.2037,-84.1031,4.1545228536443,0.171428571,202234,GA,-0.01
Hanover,37.6281,-77.3395,4.1514539508056,-0.171052632,202234,VA,-0.01
Adams,31.4706,-91.4044,4.1488341437531,-0.170731707,202234,OH,-0.01
Steuben,41.5328,-85.0811,4.1445978726878,-0.170212766,202234,NY,-0.01
Morrill,41.5825,-102.8225,4.1445978726878,0.170212766,202234,NE,-0.01
Collin,33.0139,-96.4377,4.1392643561429,-0.169559413,202234,TX,-0.01
Licking,39.9337,-82.4724,4.1333194818977,-0.168831169,202234,OH,-0.01
Iredell,35.5432,-80.8473,4.1309370799358,-0.168539326,202234,NC,-0.01
Davison,43.5478,-97.9881,4.1241006182279,0.167701863,202234,SD,-0.01
Hamilton,30.3387,-82.7765,4.1237970087743,0.167664671,202234,IA,-0.01
Codington,44.8858,-97.4442,4.122556342277,-0.16751269,202234,SD,-0.01
Neosho,37.4527,-95.4671,4.122556342277,-0.16751269,202234,KS,-0.01
Audubon,41.5524,-94.974,4.1156500027211,-0.166666667,202234,IA,-0.01
Teton,43.4528,-110.7393,4.1156500027211,-0.166666667,202234,ID,-0.01
Westchester,40.9002,-73.781,4.1156500027211,-0.166666667,202234,CT,-0.01
Cass,32.8485,-94.5795,4.1095488829139,-0.165919283,202234,IA,-0.01
San Juan,36.142,-108.7064,4.1095488829139,0.165919283,202234,NM,-0.01
Palo Alto,42.9417,-94.6746,4.1029345772522,0.165109034,202234,IA,-0.01
Caldwell,29.6826,-97.6499,4.0977480245972,0.164473684,202234,KY,-0.01
Charles Mix,42.9925,-98.4251,4.0840093049834,-0.162790698,202234,SD,-0.01
Clay,29.7683,-81.9907,4.0788783770546,-0.162162162,202234,FL,-0.01
Plumas,39.5645,-121.5751,4.0717612937459,-0.161290323,202234,CA,-0.01
Erie,41.3111,-82.6126,4.0683265199645,-0.160869565,202234,OH,-0.01
