county,lat,lon,bubble,change,week,state,telemed
Hancock,30.2391,-89.4595,16,3,202251,IL,0.02
Stanly,35.2106,-80.4407,16,1.666666667,202251,NC,0.02
Cecil,39.3662,-75.8845,13.6394999972789,1.333333333,202251,MD,0.02
Marshall,33.9517,-96.712,12.1057890871985,1.145454545,202251,IA,0.02
Greene,31.0867,-88.7977,11.5847918362349,1.081632653,202251,IA,0.02
Stanislaus,37.3097,-121.0805,11.2812133297052,1.044444444,202251,CA,0.02
Hampshire,39.1362,-78.4845,10.9184,1,202251,MA,0.02
Adams,31.4706,-91.4044,10.6783029387755,-0.970588235,202251,IA,0.02
Big Horn,44.2507,-107.6053,10.5296714254616,0.952380952,202251,WY,0.02
Berks,40.1552,-75.8998,10.4912505846227,-0.947674419,202251,PA,0.02
Mobile,30.2521,-88.1096,10.2023210546366,-0.912280702,202251,AL,0.02
Licking,39.9337,-82.4724,9.8152513524545,-0.864864865,202251,OH,0.02
Kearny,37.9382,-101.2713,9.7522142845481,-0.857142857,202251,KS,0.02
Bennington,42.7562,-73.0679,9.7264137177533,-0.853982301,202251,VT,0.02
Columbia,29.9207,-82.6879,9.5578499972789,0.833333333,202251,NY,0.02
Union,29.9315,-82.4255,9.4606678536443,0.821428571,202251,MS,0.02
Island,47.9508,-122.3916,9.4341636348794,-0.818181818,202251,WA,0.02
Wyoming,37.4909,-81.3226,9.4341636348794,0.818181818,202251,PA,0.02
Clayton,33.4429,-84.3136,9.1043333351474,-0.777777778,202251,GA,0.02
Fairfield,34.2717,-81.2712,9.1043333351474,-0.777777778,202251,CT,0.02
Danville,36.5779,-79.4411,9.0878418201608,-0.775757576,202251,VA,0.02
Saline,34.4508,-92.6547,9.0254608693286,-0.768115942,202251,MO,0.02
Waller,29.8072,-95.9755,8.9663065199645,-0.760869565,202251,TX,0.02
Fort Bend,29.3327,-95.7702,8.877575,-0.75,202251,TX,0.02
Hughes,34.878,-96.271,8.877575,-0.75,202251,SD,0.02
Hernando,28.4409,-82.4612,8.856535563644,-0.74742268,202251,FL,0.02
Middlesex,37.5512,-76.3844,8.7833830731554,-0.738461538,202251,MA,0.02
Warren,32.3258,-90.8507,8.3070217751591,-0.680107527,202251,OH,0.02
Sacramento,38.157,-121.6066,8.2708432458908,-0.675675676,202251,CA,0.02
Alamance,35.9066,-79.4279,8.1973000027211,-0.666666667,202251,NC,0.02
DeKalb,33.6823,-84.161,8.1973000027211,-0.666666667,202251,GA,0.02
Orangeburg,33.2628,-80.8059,8.1973000027211,-0.666666667,202251,SC,0.02
Wood,32.6439,-95.222,8.1973000027211,0.666666667,202251,WV,0.02
Washington,30.1669,-96.3977,8.061245,0.65,202251,UT,0.02
Okaloosa,30.3935,-86.4958,7.9950560819636,-0.641891892,202251,FL,0.02
Bonneville,43.3861,-111.2527,7.9251899972789,-0.633333333,202251,ID,0.02
Calumet,43.9446,-88.0911,7.7971382367347,-0.617647059,202251,WI,0.02
Henry,31.3534,-85.3323,7.7786692276295,-0.615384615,202251,MO,0.02
White Pine,38.8641,-115.0069,7.7437833324263,0.611111111,202251,NV,0.02
Holmes,30.7041,-85.9546,7.7240652159716,-0.608695652,202251,FL,0.02
Arlington,38.8415,-77.0905,7.7150797492121,-0.607594937,202251,VA,0.02
Sullivan,36.4195,-82.304,7.65308,-0.6,202251,NY,0.02
Chatham,31.9268,-81.0381,7.6142071409135,-0.595238095,202251,GA,0.02
Curry,34.3841,-103.3154,7.569353848247,-0.58974359,202251,OR,0.02
Houston,31.0507,-85.3154,7.5170249972789,-0.583333333,202251,GA,0.02
Hughes,34.878,-96.271,7.5170249972789,0.583333333,202251,OK,0.02
Douglas,33.6634,-84.8639,7.5012046524917,-0.581395349,202251,WA,0.02
City of Harrisonburg,38.4409,-78.8742,7.4414388882842,-0.574074074,202251,VA,0.02
Marshall,33.9517,-96.712,7.4198428536443,-0.571428571,202251,WV,0.02
Shelby,31.7131,-93.9698,7.4198428536443,-0.571428571,202251,AL,0.02
Humboldt,40.0231,-124.0139,7.4028182506778,-0.569343066,202251,CA,0.02
McKinley,35.0684,-108.8336,7.3933386348794,-0.568181818,202251,NM,0.02
Ida,42.3327,-95.6045,7.3032242845481,0.557142857,202251,IA,0.02
Gallatin,37.6952,-88.2491,7.2902666702948,0.555555556,202251,MT,0.02
La Crosse,43.7989,-91.2175,7.2902666702948,0.555555556,202251,WI,0.02
Dixon,42.2733,-96.8776,7.2078090871985,-0.545454545,202251,NE,0.02
Forsyth,34.2037,-84.1031,7.1728858857143,-0.541176471,202251,GA,0.02
Carter,34.1364,-97.4273,7.1676945983453,-0.540540541,202251,OK,0.02
Humboldt,40.0231,-124.0139,7.1551765941236,0.539007092,202251,NV,0.02
Santa Barbara,34.2628,-119.8486,7.1452468049834,-0.537790698,202251,CA,0.02
Horry,33.6211,-78.9632,7.1215162796393,-0.534883721,202251,SC,0.02
Pottawatomie,34.9849,-96.8763,7.1062309167176,-0.533011272,202251,OK,0.02
Seneca,41.0182,-82.9899,7.075094523164,-0.52919708,202251,OH,0.02
Gloucester,37.2585,-76.4959,6.9684161269256,-0.516129032,202251,VA,0.02
Manitowoc,43.9217,-87.7673,6.9604363623995,-0.515151515,202251,WI,0.02
Washington,30.1669,-96.3977,6.9470648688362,-0.513513514,202251,AR,0.02
Carlton,46.4472,-92.7466,6.9470648688362,0.513513514,202251,MN,0.02
Richmond,33.2941,-82.203,6.9235936180634,-0.510638298,202251,NC,0.02
Grand Isle,44.6031,-72.9527,6.9167823564626,-0.509803922,202251,VT,0.02
Kent,33.2518,-100.5825,6.8674390936934,0.503759398,202251,MI,0.02
Augusta,37.9705,-79.2233,6.83675,-0.5,202251,VA,0.02
Belmont,39.8679,-80.8168,6.83675,-0.5,202251,OH,0.02
Benton,34.6244,-89.1862,6.83675,-0.5,202251,OK,0.02
Jefferson,28.883,-81.3087,6.83675,-0.5,202251,OK,0.02
Mendocino,38.8251,-123.5399,6.83675,-0.5,202251,CA,0.02
Noble,36.2753,-97.4526,6.83675,-0.5,202251,OH,0.02
Rockdale,33.6111,-84.0683,6.83675,-0.5,202251,GA,0.02
St. Clair,33.5296,-86.3007,6.83675,0.5,202251,IL,0.02
Wasco,44.8892,-120.7914,6.765142103831,-0.49122807,202251,OR,0.02
Lawrence,31.4036,-90.1864,6.7597377380054,-0.490566038,202251,SD,0.02
Wichita,33.8579,-98.8081,6.6892204832063,-0.481927711,202251,TX,0.02
Santa Fe,35.0776,-106.1872,6.6564361479551,-0.477911647,202251,NM,0.02
Saline,34.4508,-92.6547,6.6326675,-0.475,202251,NE,0.02
Outagamie,44.2425,-88.3564,6.6298460839274,0.474654378,202251,WI,0.02
Jackson,28.7671,-96.6492,6.6219263196563,-0.473684211,202251,OK,0.02
Providence,41.7312,-71.5468,6.6099916648526,-0.472222222,202251,RI,0.02
Deschutes,43.7091,-121.5194,6.5966529387755,-0.470588235,202251,OR,0.02
Martin,27.0595,-80.1364,6.5646400027211,-0.466666667,202251,FL,0.02
Clay,29.7683,-81.9907,6.5344055558579,-0.462962963,202251,FL,0.02
Rowan,35.5435,-80.6129,6.5227769268446,-0.461538462,202251,NC,0.02
